Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,Distance,RouteDistance,PreviousAccidents,Accidents
36,12,0.831,1.229,9,8,17,60.0060,30.4104,60.0371,30.3633,4336.709,11223.565,0,0
60,46,1.759,0.594,9,11,20,60.0035,30.6091,59.9066,30.3027,20173.198,49581.656,9,3
29,7,1.437,1.273,8,5,13,59.9994,30.3317,60.0279,30.3129,3341.325,14023.944,4,0
42,17,0.966,0.859,9,6,15,59.9265,30.4664,59.9105,30.4416,2253.700,8576.219,0,0
32,11,1.269,1.183,7,6,13,59.8564,30.2215,59.8641,30.4072,10404.591,23744.738,1,0
32,9,1.255,0.977,10,9,19,59.9265,30.3037,59.9622,30.3050,3975.948,10432.468,2,1
19,1,0.427,2.819,9,4,13,59.9637,30.2938,59.9266,30.3044,4168.799,11024.810,3,0
25,3,0.729,2.064,11,8,19,59.8708,30.4501,59.9547,30.4219,9451.274,23670.407,8,0
24,3,0.568,1.262,11,8,19,60.0147,30.3276,59.9408,30.2802,8629.324,22072.985,2,1
28,6,0.661,1.257,12,8,20,59.9238,30.4219,59.9764,30.3203,8140.857,21723.565,0,0
33,9,0.986,1.229,10,5,15,59.9464,30.2634,59.9575,30.3043,2588.396,7482.480,3,0
37,15,1.127,1.085,13,7,20,59.9774,30.2907,59.9424,30.2789,3944.204,12313.366,0,0
20,1,0.540,2.693,8,7,15,59.8822,30.4738,59.9323,30.4464,5774.087,14853.370,1,1
41,15,1.368,0.893,11,8,19,59.9576,30.3132,59.9567,30.3307,976.823,3138.799,0,0
26,4,0.943,1.228,10,10,20,59.9512,30.3032,59.9408,30.2794,1756.956,5578.486,1,0
23,3,0.648,2.156,8,6,14,60.0423,30.4264,60.0406,30.3729,2976.411,8202.034,1,0
53,31,1.258,0.670,9,11,20,59.9342,30.4082,60.0352,30.4152,11232.835,25756.258,2,1
35,12,1.281,0.701,10,10,20,59.9673,30.3382,59.9849,30.3386,1954.454,5171.583,0,0
29,7,1.182,1.470,11,9,20,59.8895,30.4225,59.9407,30.3750,6282.001,15581.424,0,0
25,4,0.617,1.569,9,6,15,59.7461,30.6106,59.9441,30.3544,26268.490,65527.063,4,1
45,24,1.468,0.796,9,8,17,59.8562,30.2312,59.8765,30.2736,3271.291,7613.090,1,1
27,5,0.792,1.244,8,9,17,59.9376,30.2324,59.9487,30.3057,4264.805,10670.405,4,0
30,8,1.117,0.946,9,8,17,59.8914,30.4163,59.7890,30.1472,18856.634,48521.740,5,2
24,3,0.790,1.882,7,10,17,60.0077,30.3315,60.0231,30.3881,3578.628,9844.005,0,1
70,37,0.916,0.928,9,9,18,59.8589,30.2222,59.9389,30.2439,8970.037,28856.229,2,1
66,30,1.140,0.834,10,6,16,59.7497,30.5757,59.9704,30.4319,25816.957,77476.886,7,2
76,48,0.770,0.896,11,9,20,59.9723,30.3989,59.9389,30.3952,3714.957,11147.075,0,0
65,30,1.041,1.049,9,5,14,59.9385,30.4968,59.9210,30.4872,2016.957,4926.993,0,0
42,21,1.325,0.906,9,10,19,59.8445,30.3289,59.8889,30.3869,5897.695,15570.712,5,0
54,28,1.256,1.164,7,7,14,59.9911,30.1565,59.9319,30.3580,13008.373,32721.521,5,1
32,9,1.504,1.122,15,10,1,60.0003,30.2585,60.0037,30.3291,3938.551,8502.943,1,0
32,8,0.675,1.065,10,8,18,60.0502,30.3291,59.9319,30.3319,13154.523,28973.771,3,1
38,14,0.933,1.150,11,10,21,59.8617,30.3048,59.9016,30.4223,7922.590,24884.396,1,0
19,1,0.656,2.850,18,9,3,59.8428,30.2264,59.8380,30.3356,6127.368,16156.055,2,1
30,7,0.810,1.359,10,6,16,60.0477,30.3909,59.9338,30.2523,14825.445,36238.205,5,1
37,13,0.807,0.769,11,11,22,59.8400,30.5049,60.0173,30.3123,22438.634,67360.924,2,2
32,8,0.898,1.231,9,10,19,59.9604,30.2948,59.9852,30.2980,2767.914,9074.621,1,1
41,21,1.592,1.179,11,9,20,59.9295,30.2491,59.9412,30.2789,2108.494,5135.581,4,1
68,45,0.878,1.027,9,10,19,59.9724,30.3939,60.0053,30.3917,3660.121,10438.911,3,0
31,7,0.684,0.780,11,9,20,59.9399,30.4854,59.9338,30.3413,8055.078,19907.085,1,1
40,14,1.306,1.116,8,8,16,59.8058,30.3733,59.8721,30.3369,7644.874,21331.223,3,0
42,24,1.519,1.065,7,10,17,60.0020,30.3386,59.9660,30.3076,4356.166,11761.769,6,0
66,34,1.166,0.800,14,6,20,59.8452,30.2767,59.8383,30.2311,2657.772,7005.989,0,0
48,28,1.435,0.779,9,7,16,59.8686,30.3649,59.9229,30.2958,7158.284,19047.629,8,3
39,11,0.815,0.900,8,10,18,59.8606,30.3690,59.9323,30.3538,8017.657,19572.170,2,0
85,30,1.933,0.582,10,8,18,59.9249,30.3519,59.9312,30.3502,707.733,1958.794,2,0
68,39,0.929,1.108,10,7,17,60.0073,30.2040,60.0445,30.3223,7767.722,23069.403,7,0
24,3,0.741,1.902,11,9,20,59.8494,30.3899,59.9164,30.5163,10255.572,26364.944,5,1
18,1,0.797,2.507,8,8,16,59.9299,30.4782,59.9316,30.3504,7123.952,19890.420,7,2
68,41,1.411,0.545,8,7,15,59.9116,30.3250,59.9294,30.4133,5304.784,13837.308,3,1
21,2,0.781,2.482,9,9,18,59.9472,30.4830,59.8974,30.4179,6615.234,21123.080,10,1
23,3,0.696,1.099,8,6,14,59.9494,30.2494,59.9412,30.2768,1777.225,4535.942,2,0
42,18,1.475,1.281,8,12,20,59.9373,30.3373,59.9311,30.3597,1424.324,3657.072,1,0
35,14,1.176,1.130,9,11,20,59.8607,30.2404,59.8341,30.2217,3134.908,8698.812,0,0
29,6,1.061,0.841,8,7,15,59.9634,30.4354,59.9504,30.4213,1643.289,4119.873,0,0
75,32,1.600,0.823,9,8,17,59.8500,30.2790,59.9439,30.3588,11358.005,27201.085,4,0
58,28,1.358,0.504,9,12,21,59.8333,30.3831,60.0437,30.3236,23628.044,69323.911,5,0
32,10,1.566,1.162,10,9,19,59.8479,30.1900,59.9352,30.3109,11825.027,27598.920,6,2
20,1,0.481,1.371,10,11,21,59.9209,30.3039,59.9232,30.2858,1044.745,2646.290,0,0
36,12,1.230,0.825,12,9,21,59.9396,30.3508,59.9609,30.2916,4060.771,10665.752,0,0
81,36,0.953,0.855,12,6,18,59.9346,30.2944,60.0210,30.3897,10971.406,27502.425,3,0
66,36,1.196,0.719,9,6,15,59.8416,30.2269,59.7422,30.4115,15132.398,41117.611,1,1
22,2,0.639,2.142,10,11,21,59.9563,30.3054,60.0139,30.3226,6477.469,14865.608,5,1
64,37,0.757,0.878,11,9,20,59.9487,30.5006,59.8774,30.2584,15655.843,38003.419,1,0
48,24,1.664,1.064,7,7,14,59.8952,30.4154,59.9459,30.3615,6386.679,15882.549,4,0
24,3,0.651,1.735,11,9,20,60.0123,30.2600,59.9227,30.3081,10312.024,26687.961,6,0
76,48,1.065,0.669,9,6,15,59.9242,30.3308,59.9350,30.3680,2395.440,6747.661,0,0
44,21,0.952,0.730,10,9,19,59.9453,30.2699,59.9390,30.3228,3024.064,8403.803,0,0
60,37,1.288,0.702,8,12,20,59.8567,30.1841,59.8736,29.9024,15837.972,36899.802,2,1
47,23,0.862,1.143,7,7,14,60.0062,30.6063,59.8806,30.2598,23821.763,57462.268,4,1
35,14,1.378,1.308,9,8,17,59.8407,30.3401,59.6872,30.4520,18189.034,42742.192,6,0
62,33,1.117,0.798,9,8,17,59.9227,30.4579,59.9463,30.4835,2982.706,8703.873,1,0
35,12,0.978,0.980,11,8,19,59.9248,30.3008,59.9411,30.2814,2108.366,6258.738,0,0
36,14,1.333,1.070,8,8,16,60.0119,30.4164,60.0185,30.3233,5223.209,14632.181,2,0
33,12,1.364,0.843,10,8,18,59.8967,30.4859,59.9243,30.3581,7758.872,20873.221,3,0
24,3,0.711,2.226,8,9,17,59.9259,30.2943,59.9417,30.2771,2002.508,5305.971,1,0
71,27,1.194,0.901,8,9,17,59.9848,30.4229,59.9755,30.3372,4880.709,14776.360,1,2
49,20,1.404,1.177,8,9,17,59.8825,30.4619,59.9663,30.4764,9351.374,27310.947,4,0
32,9,0.596,1.449,9,7,16,59.9621,30.3221,60.0324,30.4196,9511.745,22947.455,2,0
26,4,1.028,1.480,9,10,19,59.9289,30.4690,59.9294,30.3612,6002.679,16816.896,4,1
44,24,0.864,0.769,13,7,20,59.8573,30.3381,59.9324,30.2974,8652.396,21399.021,3,0
32,9,1.440,1.191,12,6,18,59.9378,30.2347,59.9718,30.3156,5876.633,15946.369,5,1
49,24,1.019,0.390,8,7,15,59.9361,30.2368,59.9340,30.2951,3253.715,9504.305,0,0
27,5,0.919,1.149,17,5,22,60.0530,30.3716,60.0722,30.3374,2852.279,9928.024,2,0
46,20,1.943,0.795,13,6,19,60.0180,30.2463,59.9848,30.2132,4125.248,11488.889,2,1
56,35,1.101,0.414,10,9,19,59.8545,30.2507,59.9350,30.3088,9520.163,21463.972,0,0
32,9,1.752,1.096,8,8,16,59.9428,30.3783,60.0211,30.3888,8729.652,24431.164,10,1
82,44,1.282,0.718,8,7,15,60.0318,30.4130,59.9417,30.3410,10787.441,25450.539,7,1
31,9,1.227,1.159,9,9,18,59.8302,30.5200,59.9312,30.3545,14537.450,32620.609,6,1
35,11,1.177,1.143,9,8,17,59.9167,30.4706,59.9320,30.3497,6953.584,17382.453,7,1
42,15,0.926,1.181,10,11,21,59.8903,30.4220,59.9092,30.2909,7609.802,20376.517,1,0
43,11,0.519,1.023,10,8,18,59.9845,30.2916,59.8776,30.3203,11999.720,28488.537,3,1
33,11,1.017,0.938,10,7,17,59.8611,30.3722,59.9243,30.3526,7115.231,17065.111,3,0
28,5,0.801,1.017,10,4,14,59.9754,30.3964,59.9439,30.3591,4070.344,12053.142,1,0
70,47,0.740,0.849,14,9,23,60.0027,30.3335,59.9401,30.2757,7664.535,19966.606,2,1
27,6,1.266,1.811,9,4,13,59.9051,30.3225,59.9664,30.3540,7040.033,16882.180,5,0
29,6,0.983,1.113,10,7,17,60.0385,30.3527,59.9246,30.3489,12669.870,29654.027,5,2
53,27,1.373,0.500,13,10,23,59.9067,30.2724,59.8583,30.1955,6879.737,18474.940,1,0
28,5,0.877,1.126,9,8,17,59.9213,30.3445,59.9370,30.2795,4020.025,10614.489,0,0
39,21,1.080,0.850,7,8,15,59.9553,30.2991,59.9322,30.3068,2610.319,7659.464,1,0
41,19,1.186,0.939,8,6,14,59.9082,30.3404,59.9319,30.3588,2826.786,7249.712,0,0
64,26,1.774,0.914,13,10,23,59.8532,30.2768,59.8522,30.3307,3009.312,7641.592,0,1
49,20,1.079,1.070,11,8,19,60.0173,30.3780,60.0586,30.3537,4791.901,14476.049,3,0
39,16,1.541,1.185,10,11,21,59.9447,30.3648,59.9383,30.3534,957.132,2958.495,3,0
40,17,1.009,0.725,10,7,17,59.8571,30.4794,59.8859,30.3290,8981.435,30778.565,3,0
20,1,0.317,2.935,12,9,21,59.8994,30.4172,59.9309,30.3606,4714.028,12346.638,0,0
27,5,0.665,1.426,9,8,17,59.9392,30.3563,59.8915,30.3232,5619.566,12270.342,1,0
70,40,1.057,0.723,11,4,15,59.9894,30.3087,59.9483,30.3058,4575.882,12023.497,0,0
76,39,1.241,0.927,15,8,23,59.9704,30.3078,59.9891,30.3037,2098.145,4515.616,0,1
28,6,0.868,0.715,8,11,19,59.9173,30.2824,59.8995,30.2137,4310.821,12122.112,0,0
48,16,1.346,0.561,13,8,21,60.0566,30.3257,60.0921,30.3772,4872.914,16056.991,0,0
53,31,1.389,0.537,10,10,20,59.8764,30.4388,59.9321,30.3599,7597.237,19719.566,1,0
66,35,1.025,0.665,7,10,17,59.9888,30.2878,60.0277,30.2549,4690.873,14316.346,2,0
82,52,1.425,0.656,9,5,14,59.9221,30.3354,59.9271,30.2515,4709.775,14603.237,0,0
33,9,1.011,1.570,9,7,16,59.9307,30.3090,59.9269,30.3317,1331.886,4619.257,1,1
44,22,1.321,0.615,11,8,19,59.9574,30.4809,59.9439,30.3584,6981.892,16454.741,0,0
63,39,1.373,0.885,15,4,19,60.0095,30.2798,59.9310,30.3649,9923.563,23392.772,4,2
47,22,1.879,0.783,10,10,20,59.9134,30.2916,59.9334,30.2478,3302.554,12425.128,1,1
74,45,0.643,0.946,7,8,15,59.9406,30.3545,59.8849,30.2746,7632.521,18117.979,1,0
29,7,1.517,1.420,8,5,13,59.9379,30.3581,60.0360,30.3230,11083.849,25015.074,13,0
37,9,0.830,1.379,9,8,17,59.9352,30.6430,59.9441,30.3251,17738.377,43162.447,3,3
58,33,1.105,0.641,9,9,18,59.8698,30.4026,59.8979,30.4239,3339.850,10149.851,1,0
62,35,1.550,0.594,10,7,17,59.9406,30.3069,59.9296,30.4119,5970.613,13743.328,3,0
39,15,1.361,0.958,10,11,21,60.0114,30.3860,60.0497,30.3318,5207.404,13878.470,3,2
37,13,1.615,1.090,10,10,20,59.9994,30.3377,60.0180,30.3180,2340.603,5499.736,2,1
28,5,0.628,1.459,12,12,0,59.9241,30.3350,59.8509,30.3571,8229.527,19549.381,0,0
48,23,1.773,1.054,8,6,14,59.9536,30.2456,59.9420,30.2769,2166.376,5369.118,2,1
20,1,0.604,2.563,9,7,16,59.9292,30.2487,59.9424,30.2811,2326.684,6718.669,1,0
59,41,1.024,1.091,16,6,22,60.0532,30.3417,59.9882,30.2621,8465.553,21539.042,3,1
49,28,0.982,0.480,7,9,16,59.9324,30.6213,59.9290,30.3413,15603.901,35915.801,2,0
40,15,1.471,1.094,8,6,14,59.8577,30.1885,59.8505,30.2420,3096.221,8776.900,1,0
35,12,1.123,1.034,12,8,20,59.9300,30.3137,59.9060,30.3191,2692.237,7260.823,2,0
21,2,0.790,2.394,14,6,20,59.8770,30.3201,59.9519,30.2988,8419.154,19221.809,5,0
31,10,0.729,1.286,10,8,18,59.9422,30.2751,59.9359,30.2281,2708.095,6026.472,2,0
42,15,1.043,0.735,7,12,19,60.0148,30.2348,59.9416,30.2773,8475.453,25946.394,7,1
77,26,1.210,0.717,9,7,16,59.9697,30.2682,59.9672,30.3450,4285.404,9951.549,1,1
33,9,1.204,1.369,7,5,12,60.0463,30.3804,59.9526,30.2894,11582.820,26593.925,7,2
27,5,0.711,1.547,10,9,19,60.0323,30.2965,60.0232,30.3272,1984.962,8966.266,1,0
31,8,1.159,1.356,15,12,3,60.0120,30.4111,59.9605,30.3280,7361.116,18829.081,3,1
37,14,1.043,1.006,10,10,20,59.8744,30.4697,59.8554,30.3295,8109.358,19817.733,3,0
72,38,1.129,0.906,10,9,19,59.9370,30.2455,59.9332,30.3141,3846.524,11147.795,5,0
27,5,0.827,1.271,7,8,15,59.9549,30.3273,59.8986,30.3167,6287.824,15965.818,3,0
40,19,1.015,1.439,10,8,18,59.9796,30.4027,60.1100,30.4980,15431.531,37103.546,2,0
34,12,1.418,0.825,8,7,15,59.8782,30.3925,59.8967,30.4172,2470.498,8288.487,1,1
41,14,1.608,1.095,10,8,18,59.8341,30.3131,59.8535,30.3547,3172.437,9231.675,0,1
47,22,0.882,0.883,11,8,19,59.8606,30.2505,59.8555,30.2111,2271.758,5459.156,0,0
66,38,1.256,0.641,8,9,17,59.9825,30.3485,59.9663,30.4027,3508.943,8166.788,1,0
27,5,1.016,1.372,8,6,14,59.9697,30.3144,59.9427,30.2783,3616.055,9530.104,2,0
67,42,0.956,0.401,9,9,18,59.9251,30.3847,59.9577,30.3511,4078.627,10608.973,0,0
55,27,0.871,0.716,9,8,17,59.8378,30.4083,59.8865,30.2749,9205.582,25091.424,0,0
45,24,0.260,1.104,8,10,18,60.0114,30.2618,59.9611,30.2916,5826.960,16201.669,1,1
35,12,1.088,1.063,7,7,14,60.0066,30.2899,59.9442,30.3559,7845.205,18935.424,6,0
49,29,1.752,1.212,9,10,19,59.9219,30.4213,59.9229,30.3735,2668.984,8021.336,2,1
54,30,1.119,0.605,9,7,16,60.0253,30.2513,60.0408,30.3260,4492.860,15848.599,1,1
56,26,1.011,0.782,8,5,13,60.0272,30.4561,60.0314,30.4196,2077.695,10660.093,0,1
74,38,1.372,0.879,11,9,20,60.0459,30.3394,60.0404,30.3904,2896.639,7255.462,1,0
28,6,1.009,1.137,9,8,17,60.0382,30.4185,60.0545,30.3336,5048.659,10794.424,1,1
76,42,1.090,0.891,10,11,21,59.9256,30.3580,59.9358,30.2477,6247.613,16670.211,2,1
35,10,1.270,1.113,7,7,14,59.9162,30.3553,59.9179,30.3469,504.682,2763.366,1,0
34,13,1.262,1.468,9,8,17,59.9600,30.3219,59.9448,30.2874,2556.492,7782.856,3,0
50,19,0.704,1.311,7,7,14,59.8386,30.3981,59.8491,30.3851,1379.640,3259.667,0,0
58,38,1.251,1.059,10,6,16,59.9138,30.3123,59.9389,30.2415,4837.379,14148.022,3,0
31,9,0.634,1.627,8,8,16,60.0119,30.2669,59.9353,30.3371,9374.092,21161.396,3,2
58,34,1.000,0.569,10,10,20,59.8299,30.1620,59.8487,30.3241,9293.123,23040.078,0,0
44,20,0.773,0.915,9,11,20,59.9723,30.3102,59.9448,30.3584,4066.605,10972.992,0,1
50,21,0.829,0.733,11,11,22,59.8533,30.3146,59.9688,30.3869,13461.804,30947.387,2,1
26,4,1.026,1.120,9,8,17,59.9229,30.4149,59.8757,30.3331,6957.724,21876.116,7,1
37,14,0.658,0.854,10,12,22,59.8358,30.3446,59.9376,30.3232,11386.708,25724.731,0,0
55,34,1.767,1.236,9,8,17,59.9228,30.2880,60.0062,30.3440,9774.488,25036.455,10,1
24,3,0.536,1.402,12,10,22,60.0393,30.3796,60.0300,30.2820,5518.796,19477.958,2,1
40,18,1.478,1.242,8,7,15,59.9143,30.3045,59.9152,30.2933,626.580,1537.755,0,0
40,14,1.597,0.751,8,8,16,60.0006,30.2391,60.0164,30.2444,1789.147,5797.656,1,0
51,28,1.048,0.955,7,10,17,59.9875,30.4055,60.0142,30.3343,4941.192,16103.676,1,1
65,41,1.120,0.928,16,8,0,59.9525,30.2486,59.9180,30.2991,4758.815,11343.283,0,0
41,22,1.395,0.994,10,5,15,59.9347,30.2422,59.9332,30.2940,2888.757,8403.148,3,0
31,8,1.171,1.222,8,6,14,59.8591,30.3871,59.9412,30.2760,11033.213,28461.365,8,1
19,1,0.564,2.117,8,11,19,60.0212,30.3995,60.0477,30.3316,4785.434,11771.555,0,0
33,9,1.277,1.166,13,8,21,59.8358,30.4013,59.9237,30.3780,9857.303,25681.045,0,0
40,18,1.181,1.209,9,6,15,60.0231,30.3711,60.0196,30.6467,15319.633,46733.625,6,2
44,15,0.948,0.516,9,7,16,60.0239,30.2923,59.8555,30.3822,19377.940,45388.912,2,0
46,26,0.796,0.933,17,4,21,60.0474,30.3985,59.9827,30.3197,8418.761,19778.547,2,1
49,21,1.469,0.810,9,9,18,59.9339,30.3538,59.9426,30.3511,982.951,3950.612,0,0
51,24,1.425,0.804,10,10,20,59.8417,30.3976,59.9191,30.4716,9542.402,26327.335,3,1
33,10,1.618,1.178,9,8,17,59.9262,30.2855,59.9348,30.3677,4679.545,11485.836,4,0
57,23,1.826,0.756,9,6,15,59.8521,30.2058,60.0058,30.2601,17361.646,47800.945,10,1
46,19,1.679,0.767,8,10,18,60.0266,30.3683,60.0188,30.3300,2298.328,8050.132,3,0
31,9,0.962,0.917,10,6,16,59.9372,30.2644,59.9085,30.3457,5537.925,16315.988,1,0
39,15,1.200,0.936,9,11,20,60.0417,30.3948,60.0384,30.3745,1183.890,4223.728,0,0
77,39,1.163,0.742,11,6,17,59.8621,30.3787,59.9405,30.2746,10481.058,26570.301,3,1
50,19,1.418,0.892,8,6,14,59.8980,30.3566,59.9346,30.3640,4095.212,9930.151,5,0
50,30,1.216,0.689,11,6,17,60.0142,30.2387,59.9970,30.2986,3843.849,9324.580,1,0
48,24,0.446,0.813,9,7,16,59.9356,30.3570,59.9123,30.4735,6988.536,17428.667,0,0
43,22,0.774,0.674,8,7,15,59.5742,30.1148,59.5707,30.1309,988.122,3351.932,0,0
51,25,1.466,0.961,8,8,16,59.8448,30.2568,59.9327,30.3604,11353.120,32011.026,8,3
47,22,1.256,0.679,9,8,17,60.0360,30.3319,59.9364,30.3154,11118.466,26948.834,5,1
49,22,1.299,0.608,9,5,14,59.8603,30.4984,59.8653,30.4118,4869.123,13845.183,2,0
19,1,0.712,2.704,11,6,17,59.9351,30.3324,59.9363,30.3523,1117.899,3385.196,1,0
39,17,1.402,1.018,16,6,22,59.9366,30.2623,59.9571,30.3335,4577.880,10318.724,3,1
53,30,1.341,0.800,10,9,19,59.8808,30.4794,59.8940,30.4105,4115.187,11790.525,3,1
59,27,1.584,0.889,10,5,15,59.8318,30.1980,59.8383,30.3321,7523.601,19911.445,5,0
32,8,1.205,1.075,13,7,20,59.9255,30.3332,59.9902,30.3185,7238.618,18343.082,3,1
21,2,0.570,2.280,10,7,17,60.1084,30.4841,59.9310,30.3693,20732.689,50660.268,8,0
28,5,1.040,1.274,8,10,18,60.0471,30.3233,60.0471,30.3234,5.384,0.000,0,0
25,4,0.861,1.526,11,11,22,59.9127,30.3252,59.8944,30.4078,5035.212,14434.960,4,0
35,14,1.200,0.820,15,10,1,59.9664,30.3984,59.9556,30.3732,1852.870,5208.696,1,0
71,41,1.119,0.807,12,10,22,59.8941,30.2652,60.0176,30.4083,15876.816,39108.580,3,0
46,14,1.530,0.799,8,5,13,59.9311,30.2996,60.0147,30.3231,9389.195,22756.579,7,0
48,24,0.995,0.708,9,7,16,60.0354,30.2997,60.0181,30.3252,2392.967,8521.751,0,0
84,44,1.546,0.718,7,8,15,59.9693,30.4332,59.9530,30.4240,1884.478,5196.242,2,0
27,5,0.692,1.821,10,6,16,59.9627,30.3106,59.9387,30.3264,2804.162,8747.142,2,0
23,3,0.861,2.444,10,6,16,59.8677,30.3604,59.9341,30.3506,7399.438,16976.210,8,3
25,4,0.956,1.890,9,8,17,59.8503,30.3737,59.8347,30.3476,2260.111,9349.572,2,0
36,13,1.380,0.862,9,9,18,60.0090,30.2402,59.9981,30.2967,3370.743,9132.783,2,0
65,47,1.174,0.969,8,7,15,59.9246,30.3099,59.9607,30.2911,4154.439,11265.375,3,0
27,5,0.796,1.333,10,9,19,59.9090,30.4567,59.9364,30.3231,8043.130,19346.892,5,0
48,25,1.060,0.812,8,6,14,59.9444,30.3454,60.0157,30.3287,7980.034,18038.450,2,1
25,4,0.886,1.160,15,7,22,59.9718,30.2706,59.8363,30.3330,15457.755,36088.061,2,0
35,13,1.372,0.762,8,10,18,60.0368,30.4010,59.9893,30.2893,8153.810,18467.817,2,0
78,32,1.263,1.004,10,10,20,59.9200,30.3093,59.9302,30.3573,2908.638,7130.687,3,0
37,14,0.634,1.114,10,7,17,59.8426,30.2246,59.9891,30.3016,16845.712,39663.174,4,0
38,16,1.434,1.261,11,8,19,60.1211,30.1418,59.9408,30.3510,23176.860,63757.367,7,0
45,21,1.618,0.697,8,8,16,59.9237,30.4486,59.9325,30.3465,5770.153,17243.068,0,0
66,39,1.234,0.766,9,9,18,60.0039,30.4114,59.9983,30.3766,2029.623,6017.796,3,0
56,30,1.430,1.075,10,8,18,59.9307,30.2428,59.9320,30.3456,5729.595,14936.113,6,2
39,17,1.289,0.894,10,7,17,59.9633,30.4143,59.9336,30.3473,4978.555,13666.753,0,0
30,8,1.321,1.494,9,7,16,59.9699,30.2742,60.0104,30.3281,5405.753,13744.331,6,1
81,41,0.998,0.783,12,5,17,59.8340,30.3160,59.8785,30.3289,5001.435,11490.616,1,0
44,21,1.349,0.962,7,6,13,59.8528,30.3373,59.9393,30.2770,10183.519,25130.767,4,0
45,19,1.520,0.694,9,9,18,59.9520,30.4933,59.9417,30.3478,8183.035,20282.279,5,0
33,12,1.644,0.947,8,9,17,59.9251,30.2951,59.9870,30.2647,7092.641,21463.159,4,2
35,14,1.168,0.765,10,8,18,60.1082,30.2719,59.9478,30.3716,18678.895,54008.129,3,0
31,8,1.057,0.813,9,8,17,59.9349,30.4843,59.9243,30.4193,3809.127,10340.450,1,0
38,16,1.551,0.870,10,4,14,59.8523,30.2076,59.9234,30.3532,11336.497,26295.758,5,0
67,39,1.290,0.926,8,6,14,60.0255,30.3193,60.0010,30.2986,2953.459,8388.588,2,1
27,5,1.079,1.083,18,8,2,59.9319,30.3397,59.9131,30.4764,7904.103,19940.650,1,1
32,9,1.776,0.618,10,12,22,59.8916,30.4872,59.9320,30.3661,8111.567,19924.253,4,1
47,22,1.137,0.975,9,12,21,59.9576,30.3007,59.9340,30.3448,3598.460,9412.426,2,1
29,7,1.041,1.167,8,9,17,60.0435,30.3399,60.0153,30.3217,3293.258,8212.109,0,0
52,22,0.828,0.846,7,9,16,59.9359,30.4071,59.9520,30.3008,6186.953,17219.828,0,0
26,4,0.578,1.332,8,11,19,59.9317,30.4668,59.9833,30.4185,6339.583,18545.386,1,0
70,31,1.548,0.607,13,9,22,59.9177,30.4714,59.8717,30.3813,7172.559,22773.343,0,0
57,29,1.135,0.654,8,8,16,60.0067,30.3963,59.9461,30.3650,6962.086,19881.036,2,1
59,38,1.489,1.096,9,7,16,60.0414,30.3538,60.0232,30.3213,2707.557,7723.682,3,0
41,20,1.367,1.024,10,6,16,59.8828,29.9031,60.0178,30.3064,27009.275,138786.458,21,5
49,28,1.416,0.953,9,6,15,60.0461,30.4146,59.9304,30.2454,15944.557,37827.219,7,1
18,0,0.383,2.203,9,9,18,59.9188,30.2972,59.7315,30.4198,21922.750,57444.054,9,1
65,21,1.299,0.767,12,10,22,59.9906,30.3147,59.9521,30.3036,4326.505,10737.282,0,0
72,47,1.592,0.885,11,5,16,59.9367,30.3731,59.9470,30.3690,1176.342,2876.934,1,0
82,49,0.938,0.612,9,12,21,60.0370,30.4187,59.9656,30.4757,8549.699,22620.264,0,1
18,0,0.580,2.712,9,9,18,60.0200,30.3904,60.0606,30.3731,4612.011,14137.137,1,3
31,8,1.404,1.078,11,11,22,59.9354,30.3482,59.9368,30.2832,3620.615,9708.158,2,0
63,25,0.881,0.976,11,11,22,59.8709,30.3852,59.9808,30.3387,12497.949,28523.613,4,2
36,14,0.838,0.783,11,11,22,59.7787,30.1047,59.9198,30.2956,18976.718,46321.992,3,1
22,2,0.785,2.276,9,7,16,59.9395,30.2737,59.9382,30.2329,2272.880,5961.956,1,0
38,16,0.939,0.657,9,10,19,59.9379,30.3658,59.9997,30.3872,6973.052,19702.187,2,0
58,27,1.541,0.751,11,6,17,60.0247,30.2864,60.0424,30.3246,2901.507,11945.319,2,0
34,11,0.846,1.215,8,11,19,59.9143,30.5108,59.9751,30.3359,11862.139,32654.604,2,0
24,3,0.713,1.831,8,6,14,59.8801,30.4606,59.9401,30.2795,12101.484,30887.108,6,0
42,19,1.153,1.103,10,9,19,59.9596,30.3273,59.9404,30.2623,4202.881,10834.114,2,0
50,28,1.736,0.909,11,8,19,59.9165,30.4885,59.9489,30.3623,7897.565,21456.915,7,0
41,14,1.367,0.979,9,11,20,59.9616,30.3116,59.9889,30.2948,3172.446,7962.275,2,1
42,23,1.514,0.929,9,7,16,59.9146,30.3186,59.8986,30.4297,6444.827,17146.284,4,0
39,16,0.741,0.944,8,8,16,59.9563,30.3213,59.9523,30.2997,1282.975,3644.196,0,0
47,24,1.428,1.250,9,10,19,60.0049,30.4134,59.9276,30.3040,10533.671,28309.654,9,2
34,11,1.206,1.277,9,8,17,59.9281,30.4778,59.9303,30.2581,12247.413,33232.957,5,1
34,11,1.352,1.231,10,7,17,59.9562,30.4326,59.9741,30.3961,2844.701,6700.874,1,0
18,0,0.347,3.052,9,8,17,59.9858,29.7890,59.9988,29.7652,1954.089,5210.965,0,0
